Paper_DOI,Reviewer_ID,Decision,Comment
10.1117/1.JBO.29.2.020901,2240901526.0,1,Well-written and clear paper.
10.1109/ICASSP39728.2021.9414785,48916414.0,0,TNo novelty.
10.1109/ICASSP39728.2021.9414785,39776716.0,0,Bad writing quality
10.1109/ICASSP39728.2021.9414785,2240901526.0,0,The methodology has flaws.
10.3390/s23063251,2274649108.0,1,Well-written and clear paper.
10.3390/s23063251,2109983905.0,1,Well-written and clear paper.
10.3390/s23063251,1906183.0,0,Bad writing quality
10.1007/s00586-022-07238-3,6622202.0,0,Bad writing quality
10.1007/s00586-022-07238-3,87773962.0,1,Good Experimental scheme.
10.1007/s00586-022-07238-3,51213443.0,1,Findings are novel.
10.1021/acs.jcim.3c00032,20821855.0,1,Findings are novel.
10.1021/acs.jcim.3c00032,51941166.0,1,Good Experimental scheme.
10.1021/acs.jcim.3c00032,103297759.0,0,TNo novelty.
10.1109/ICROM.2015.7367857,4077672.0,1,Well-written and clear paper.
10.1109/ICROM.2015.7367857,40283710.0,1,Findings are novel.
10.1109/ICROM.2015.7367857,2059779362.0,0,Bad writing quality
10.1109/icces54183.2022.9835777,3875374.0,1,This paper makes a significant contribution.
10.1109/icces54183.2022.9835777,144394088.0,0,Bad writing quality
10.1109/icces54183.2022.9835777,51120408.0,1,Findings are novel.
10.1109/LWC.2024.3377275,46462451.0,0,TNo novelty.
10.1109/LWC.2024.3377275,98448857.0,1,This paper makes a significant contribution.
10.1109/LWC.2024.3377275,4738949.0,1,Findings are novel.
10.1007/s11356-023-28466-0,3360369.0,1,Well-written and clear paper.
10.1007/s11356-023-28466-0,50407411.0,0,Bad writing quality
10.1007/s11356-023-28466-0,41223013.0,0,Minor and unclear contribution.
10.3390/genes14091695,2326800256.0,0,TNo novelty.
10.3390/genes14091695,88157862.0,1,Good Experimental scheme.
10.3390/genes14091695,152236425.0,0,The methodology has flaws.
10.22399/ijcesen.686,2102871132.0,1,Well-written and clear paper.
10.22399/ijcesen.686,39956081.0,1,This paper makes a significant contribution.
10.22399/ijcesen.686,41203336.0,1,This paper makes a significant contribution.
10.1109/ICDT61202.2024.10489086,2381264.0,0,Bad writing quality
10.1109/ICDT61202.2024.10489086,2171266800.0,1,Good Experimental scheme.
10.1109/ICDT61202.2024.10489086,34959882.0,1,Well-written and clear paper.
10.3390/rs14112676,2109795450.0,1,Well-written and clear paper.
10.3390/rs14112676,6830970.0,1,Good Experimental scheme.
10.3390/rs14112676,6006074.0,0,Bad writing quality
10.1109/HOST49136.2021.9702287,1403306506.0,1,Well-written and clear paper.
10.1109/HOST49136.2021.9702287,145393992.0,0,The methodology has flaws.
10.1109/HOST49136.2021.9702287,2447165.0,1,Well-written and clear paper.
10.1038/s41598-024-61443-2,2121186.0,0,The methodology has flaws.
10.1038/s41598-024-61443-2,1409492620.0,0,Minor and unclear contribution.
10.1038/s41598-024-61443-2,144992983.0,1,Findings are novel.
10.1109/ICCUBEA.2018.8697458,2880991.0,0,The methodology has flaws.
10.1109/ICCUBEA.2018.8697458,2145757244.0,1,Findings are novel.
10.1109/ICCUBEA.2018.8697458,82345460.0,1,This paper makes a significant contribution.
10.1007/s11356-024-35529-3,38168778.0,1,Findings are novel.
10.1007/s11356-024-35529-3,2228146831.0,0,Bad writing quality
10.1007/s11356-024-35529-3,1702849.0,0,The methodology has flaws.
10.1109/IJCNN48605.2020.9207724,1411585629.0,1,Well-written and clear paper.
10.1109/IJCNN48605.2020.9207724,5514906.0,0,TNo novelty.
10.1109/IJCNN48605.2020.9207724,2144703231.0,0,TNo novelty.
10.1109/ISIT50566.2022.9834691,1689617.0,0,TNo novelty.
10.1109/ISIT50566.2022.9834691,2183458153.0,0,Minor and unclear contribution.
10.1109/ISIT50566.2022.9834691,104006569.0,0,Bad writing quality
10.1145/3383972.3384020,2056161406.0,1,Well-written and clear paper.
10.1145/3383972.3384020,2000557.0,1,Good Experimental scheme.
10.1145/3383972.3384020,2118898281.0,1,Findings are novel.
10.1109/JSEN.2022.3227099,1753467.0,0,TNo novelty.
10.1109/JSEN.2022.3227099,36650273.0,1,Findings are novel.
10.1109/JSEN.2022.3227099,144154374.0,0,The methodology has flaws.
10.2139/ssrn.4778198,145905192.0,0,TNo novelty.
10.2139/ssrn.4778198,38930076.0,0,The methodology has flaws.
10.2139/ssrn.4778198,2295156156.0,0,The methodology has flaws.
10.3390/foods13071037,5183209.0,1,Findings are novel.
10.3390/foods13071037,6388556.0,1,Findings are novel.
10.3390/foods13071037,6520542.0,1,Findings are novel.
10.1109/ICLO59702.2024.10624371,2277725962.0,0,The methodology has flaws.
10.1109/ICLO59702.2024.10624371,90058988.0,1,Good Experimental scheme.
10.1109/ICLO59702.2024.10624371,2143046647.0,0,TNo novelty.
10.1109/TNSRE.2019.2956487,153470949.0,1,Findings are novel.
10.1109/TNSRE.2019.2956487,2928393.0,0,Minor and unclear contribution.
10.1109/TNSRE.2019.2956487,2046469.0,1,This paper makes a significant contribution.
10.1192/bjo.2024.440,49570384.0,0,Minor and unclear contribution.
10.1192/bjo.2024.440,143930236.0,0,Bad writing quality
10.1192/bjo.2024.440,2226515846.0,1,Good Experimental scheme.
10.14569/ijacsa.2024.0150542,2267704504.0,0,The methodology has flaws.
10.14569/ijacsa.2024.0150542,2304198401.0,0,Minor and unclear contribution.
10.14569/ijacsa.2024.0150542,1412593067.0,0,The methodology has flaws.
10.5626/jcse.2010.4.2.110,147148335.0,1,Well-written and clear paper.
10.5626/jcse.2010.4.2.110,2263629384.0,0,Bad writing quality
10.5626/jcse.2010.4.2.110,37110155.0,1,Findings are novel.
10.1007/s13042-022-01553-3,2215114911.0,0,TNo novelty.
10.1007/s13042-022-01553-3,143750957.0,0,Bad writing quality
10.1007/s13042-022-01553-3,83544268.0,1,Well-written and clear paper.
10.1210/clinem/dgae579,2182088054.0,0,Bad writing quality
10.1210/clinem/dgae579,2057509607.0,1,Good Experimental scheme.
10.1210/clinem/dgae579,1734693.0,0,Minor and unclear contribution.
10.1155/2021/7577349,72463024.0,0,Bad writing quality
10.1155/2021/7577349,1906565.0,0,Bad writing quality
10.1155/2021/7577349,49609423.0,1,Well-written and clear paper.
10.1007/s11042-020-09639-2,2146721.0,1,This paper makes a significant contribution.
10.1007/s11042-020-09639-2,2004145776.0,0,Minor and unclear contribution.
10.1007/s11042-020-09639-2,144069096.0,0,TNo novelty.
10.5468/ogs.21234,2790506.0,1,Well-written and clear paper.
10.5468/ogs.21234,46389006.0,1,Good Experimental scheme.
10.5468/ogs.21234,2180651959.0,1,Well-written and clear paper.
10.35940/ijeat.a1023.1091s19,49564046.0,0,Minor and unclear contribution.
10.35940/ijeat.a1023.1091s19,49577394.0,0,TNo novelty.
10.35940/ijeat.a1023.1091s19,3990685.0,1,Findings are novel.
10.1016/S0735-1097(19)31978-3,153155825.0,1,Well-written and clear paper.
10.1016/S0735-1097(19)31978-3,144394088.0,0,Bad writing quality
10.1016/S0735-1097(19)31978-3,3101641.0,1,This paper makes a significant contribution.
10.1039/d4cp04185b,2121431070.0,0,The methodology has flaws.
10.1039/d4cp04185b,8553803.0,0,Minor and unclear contribution.
10.1039/d4cp04185b,2303977667.0,0,The methodology has flaws.
10.2139/ssrn.4289349,153885077.0,0,Bad writing quality
10.2139/ssrn.4289349,11058169.0,0,Bad writing quality
10.2139/ssrn.4289349,2245115812.0,1,Well-written and clear paper.
10.1016/j.compag.2025.110317,1387426989.0,0,The methodology has flaws.
10.1016/j.compag.2025.110317,21854480.0,0,The methodology has flaws.
10.1016/j.compag.2025.110317,6881733.0,1,Well-written and clear paper.
10.1080/00051144.2023.2225344,2786263.0,0,The methodology has flaws.
10.1080/00051144.2023.2225344,2174195328.0,1,This paper makes a significant contribution.
10.1080/00051144.2023.2225344,2144283823.0,1,Well-written and clear paper.
10.1021/acs.jctc.2c00254,2077987.0,0,Minor and unclear contribution.
10.1021/acs.jctc.2c00254,3612349.0,1,Good Experimental scheme.
10.1021/acs.jctc.2c00254,2822695.0,0,Minor and unclear contribution.
10.1007/s40846-022-00758-9,47848977.0,0,The methodology has flaws.
10.1007/s40846-022-00758-9,1380379452.0,1,This paper makes a significant contribution.
10.1007/s40846-022-00758-9,134398130.0,1,This paper makes a significant contribution.
10.5194/amt-15-7211-2022,5365864.0,1,Findings are novel.
10.5194/amt-15-7211-2022,2092490343.0,1,This paper makes a significant contribution.
10.5194/amt-15-7211-2022,2940596.0,1,Findings are novel.
10.3390/app13095737,2119696840.0,1,Good Experimental scheme.
10.3390/app13095737,2250164588.0,0,The methodology has flaws.
10.3390/app13095737,52139544.0,1,Findings are novel.
10.3389/fpls.2023.1057733,1708545.0,1,Good Experimental scheme.
10.3389/fpls.2023.1057733,9906295.0,1,Findings are novel.
10.3389/fpls.2023.1057733,2090091786.0,1,This paper makes a significant contribution.
10.30574/wjarr.2024.21.1.0121,2271163455.0,1,Findings are novel.
10.30574/wjarr.2024.21.1.0121,2287340170.0,0,The methodology has flaws.
10.30574/wjarr.2024.21.1.0121,16475347.0,1,This paper makes a significant contribution.
10.1561/0400000042,50204347.0,1,Well-written and clear paper.
10.1561/0400000042,2528875.0,1,Well-written and clear paper.
10.1561/0400000042,2107999128.0,0,Minor and unclear contribution.
10.1007/s11263-008-0127-7,1824186.0,0,TNo novelty.
10.1007/s11263-008-0127-7,2192217547.0,1,This paper makes a significant contribution.
10.1007/s11263-008-0127-7,2267867374.0,1,Good Experimental scheme.
10.1109/ACCESS.2021.3115434,1944711974.0,1,Findings are novel.
10.1109/ACCESS.2021.3115434,3098917.0,0,TNo novelty.
10.1109/ACCESS.2021.3115434,2108349601.0,0,Bad writing quality
10.3389/fonc.2023.1160383,152502522.0,1,This paper makes a significant contribution.
10.3389/fonc.2023.1160383,2111155094.0,0,TNo novelty.
10.3389/fonc.2023.1160383,3106896.0,0,Bad writing quality
10.1007/s12665-020-08907-6,1402945919.0,1,This paper makes a significant contribution.
10.1007/s12665-020-08907-6,2124230435.0,0,TNo novelty.
10.1007/s12665-020-08907-6,2128764313.0,0,Minor and unclear contribution.
10.1177/01436244241279738,50026099.0,0,The methodology has flaws.
10.1177/01436244241279738,2095469002.0,1,Findings are novel.
10.1177/01436244241279738,144261075.0,1,Well-written and clear paper.
10.1109/ICHI52183.2021.00037,2115350526.0,0,The methodology has flaws.
10.1109/ICHI52183.2021.00037,1710140.0,1,This paper makes a significant contribution.
10.1109/ICHI52183.2021.00037,2116922101.0,1,Well-written and clear paper.
10.3390/en16020890,1390039913.0,1,Findings are novel.
10.3390/en16020890,2152582411.0,0,TNo novelty.
10.3390/en16020890,2159177367.0,0,The methodology has flaws.
10.1360/N972018-01068,50465132.0,0,Bad writing quality
10.1360/N972018-01068,1906565.0,1,Findings are novel.
10.1360/N972018-01068,2005680945.0,0,TNo novelty.
10.26524/sajet.2022.12.41,2101251120.0,1,This paper makes a significant contribution.
10.26524/sajet.2022.12.41,2281340915.0,0,Bad writing quality
10.26524/sajet.2022.12.41,144180836.0,0,Bad writing quality
10.1109/CcS49175.2020.9231447,2212715.0,1,This paper makes a significant contribution.
10.1109/CcS49175.2020.9231447,152196638.0,1,Well-written and clear paper.
10.1109/CcS49175.2020.9231447,50816880.0,0,Minor and unclear contribution.
10.1109/ITC44778.2020.9325269,4628419.0,1,Findings are novel.
10.1109/ITC44778.2020.9325269,46208271.0,0,Minor and unclear contribution.
10.1109/ITC44778.2020.9325269,2153105952.0,0,Bad writing quality
10.1109/ACCESS.2023.3308446,50325336.0,0,TNo novelty.
10.1109/ACCESS.2023.3308446,50614958.0,1,This paper makes a significant contribution.
10.1109/ACCESS.2023.3308446,2221349852.0,0,TNo novelty.
10.1016/j.jeem.2020.102398,8702195.0,1,This paper makes a significant contribution.
10.1016/j.jeem.2020.102398,2630047.0,1,Good Experimental scheme.
10.1016/j.jeem.2020.102398,2109801692.0,0,Minor and unclear contribution.
10.1186/s12911-023-02354-6,2110619952.0,0,TNo novelty.
10.1186/s12911-023-02354-6,2144793979.0,0,Bad writing quality
10.1186/s12911-023-02354-6,78441214.0,1,This paper makes a significant contribution.
10.1089/neu.2022.0383,122290746.0,0,Minor and unclear contribution.
10.1089/neu.2022.0383,2012780110.0,0,Minor and unclear contribution.
10.1089/neu.2022.0383,2066102887.0,0,The methodology has flaws.
10.1530/eje-20-0656,1706869.0,0,Bad writing quality
10.1530/eje-20-0656,12209328.0,1,This paper makes a significant contribution.
10.1530/eje-20-0656,145124797.0,0,Minor and unclear contribution.
10.1109/TSP.2017.2757914,2109312933.0,0,The methodology has flaws.
10.1109/TSP.2017.2757914,3111300.0,1,Findings are novel.
10.1109/TSP.2017.2757914,1379521121.0,0,Bad writing quality
10.38124/ijisrt/ijisrt24aug085,32002779.0,0,The methodology has flaws.
10.38124/ijisrt/ijisrt24aug085,2064087262.0,1,This paper makes a significant contribution.
10.38124/ijisrt/ijisrt24aug085,2286440807.0,1,Well-written and clear paper.
10.1109/SMC54092.2024.10832089,39523803.0,0,Minor and unclear contribution.
10.1109/SMC54092.2024.10832089,2244920624.0,0,TNo novelty.
10.1109/SMC54092.2024.10832089,98620170.0,0,The methodology has flaws.
10.29039/2308-0191-2023-11-4-38-37,2125549843.0,0,Minor and unclear contribution.
10.29039/2308-0191-2023-11-4-38-37,1839533.0,0,The methodology has flaws.
10.29039/2308-0191-2023-11-4-38-37,2182253077.0,0,TNo novelty.
10.1142/9781848164482_0004,73771431.0,1,This paper makes a significant contribution.
10.1142/9781848164482_0004,2256066630.0,1,Good Experimental scheme.
10.1142/9781848164482_0004,144979234.0,1,Good Experimental scheme.
10.1101/2023.10.02.560281,46330674.0,1,Findings are novel.
10.1101/2023.10.02.560281,2539452.0,1,Good Experimental scheme.
10.1101/2023.10.02.560281,6239739.0,0,The methodology has flaws.
10.1155/2022/8404931,21889436.0,0,Minor and unclear contribution.
10.1155/2022/8404931,49884103.0,0,TNo novelty.
10.1155/2022/8404931,39550045.0,0,Minor and unclear contribution.
10.56726/irjmets37895,73240341.0,1,Findings are novel.
10.56726/irjmets37895,2106009721.0,1,Findings are novel.
10.56726/irjmets37895,1824201.0,1,This paper makes a significant contribution.
10.1186/s40644-025-00857-1,3604948.0,1,Well-written and clear paper.
10.1186/s40644-025-00857-1,31328150.0,0,The methodology has flaws.
10.1186/s40644-025-00857-1,3426013.0,1,Good Experimental scheme.
10.1007/s10586-018-2462-y,2071666.0,0,The methodology has flaws.
10.1007/s10586-018-2462-y,143916075.0,0,The methodology has flaws.
10.1007/s10586-018-2462-y,40375862.0,1,This paper makes a significant contribution.
10.1101/790162,3753804.0,0,Minor and unclear contribution.
10.1101/790162,152571917.0,0,TNo novelty.
10.1101/790162,153794103.0,0,The methodology has flaws.
10.1063/5.0180712,2260765662.0,1,This paper makes a significant contribution.
10.1063/5.0180712,2753235.0,1,Findings are novel.
10.1063/5.0180712,1770201.0,1,This paper makes a significant contribution.
10.1021/acs.jpca.3c06265,2109085775.0,1,Good Experimental scheme.
10.1021/acs.jpca.3c06265,2109203698.0,1,Well-written and clear paper.
10.1021/acs.jpca.3c06265,153086998.0,0,TNo novelty.
10.1177/17585732231187124,2060264105.0,0,Minor and unclear contribution.
10.1177/17585732231187124,2824435.0,1,Findings are novel.
10.1177/17585732231187124,3904312.0,1,Good Experimental scheme.
10.11591/ijece.v13i6.pp6259-6267,1402034878.0,0,Minor and unclear contribution.
10.11591/ijece.v13i6.pp6259-6267,2354059.0,0,TNo novelty.
10.11591/ijece.v13i6.pp6259-6267,3375904.0,0,Bad writing quality
10.7775/rac.v87.i4.15891,1382266295.0,0,TNo novelty.
10.7775/rac.v87.i4.15891,30875218.0,0,The methodology has flaws.
10.7775/rac.v87.i4.15891,145295484.0,1,Well-written and clear paper.
10.1200/jco.2023.41.4_suppl.243,2187120.0,1,This paper makes a significant contribution.
10.1200/jco.2023.41.4_suppl.243,2337678.0,1,Findings are novel.
10.1200/jco.2023.41.4_suppl.243,2231226481.0,1,Well-written and clear paper.
10.1080/10255842.2024.2341969,2126740840.0,0,The methodology has flaws.
10.1080/10255842.2024.2341969,2226924642.0,0,Bad writing quality
10.1080/10255842.2024.2341969,1716214602.0,0,TNo novelty.
10.1109/TMI.2016.2515021,5047952.0,0,TNo novelty.
10.1109/TMI.2016.2515021,2235825.0,1,Well-written and clear paper.
10.1109/TMI.2016.2515021,2111338897.0,0,TNo novelty.
10.1109/SoutheastCon52093.2024.10500081,4824449.0,1,Well-written and clear paper.
10.1109/SoutheastCon52093.2024.10500081,152129195.0,0,Minor and unclear contribution.
10.1109/SoutheastCon52093.2024.10500081,6640553.0,0,The methodology has flaws.
10.1109/CVPR.2005.371,80825310.0,0,The methodology has flaws.
10.1109/CVPR.2005.371,103905776.0,1,This paper makes a significant contribution.
10.1109/CVPR.2005.371,40160983.0,1,This paper makes a significant contribution.
10.20965/jaciii.2022.p0722,152266465.0,1,Good Experimental scheme.
10.20965/jaciii.2022.p0722,2069481799.0,0,Minor and unclear contribution.
10.20965/jaciii.2022.p0722,11698541.0,0,Minor and unclear contribution.
10.3389/fgene.2022.1065297,2183135527.0,1,Good Experimental scheme.
10.3389/fgene.2022.1065297,2117523348.0,1,This paper makes a significant contribution.
10.3389/fgene.2022.1065297,3384718.0,0,Bad writing quality
10.23919/INDIACom61295.2024.10499119,2265829711.0,1,Well-written and clear paper.
10.23919/INDIACom61295.2024.10499119,2107006717.0,1,Well-written and clear paper.
10.23919/INDIACom61295.2024.10499119,1863126.0,1,Well-written and clear paper.
10.1029/2022WR032779,2315270686.0,1,Good Experimental scheme.
10.1029/2022WR032779,2150280898.0,1,Findings are novel.
10.1029/2022WR032779,88145857.0,0,TNo novelty.
10.1109/ISSC59246.2023.10162037,152115727.0,1,Well-written and clear paper.
10.1109/ISSC59246.2023.10162037,2223267620.0,1,This paper makes a significant contribution.
10.1109/ISSC59246.2023.10162037,3158246.0,0,Bad writing quality
10.1109/JTEHM.2019.2892970,143723653.0,0,TNo novelty.
10.1109/JTEHM.2019.2892970,2180937108.0,1,Good Experimental scheme.
10.1109/JTEHM.2019.2892970,144391765.0,0,Bad writing quality
10.3390/a15090333,2350627.0,1,Findings are novel.
10.3390/a15090333,1698521.0,0,The methodology has flaws.
10.3390/a15090333,2143122381.0,0,The methodology has flaws.
10.1515/nanoph-2024-0100,2223937283.0,0,The methodology has flaws.
10.1515/nanoph-2024-0100,102272204.0,0,TNo novelty.
10.1515/nanoph-2024-0100,2249624113.0,1,This paper makes a significant contribution.
10.1186/s13321-019-0381-4,2321458158.0,1,This paper makes a significant contribution.
