Paper_ID,DOI,Title,Abstract,Venue,publicationType,venue_id,journal_name,pages,volume,Edition_id,Year,publicationDate,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID,publication_type_2,Citations,References
201900249b0afa216c67eb8913821c332b4e77d4fa4d,201910.1109/ITC44778.2020.9325269,2019 Automated Socket Anomaly Detection through Deep Learning,,International Test Conference,conference,3a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2020 IEEE International Test Conference (ITC),1-5,Unknown,20193a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2019,2020-11-01,"Nidhi Agrawal, Min-Jian Yang, Constantinos Xanthopoulos, Vijayakumar Thangamariappan, Joe Xiao, Chee-Wah Ho, Keith Schaub, Ira Leventhal","47992893, 2324061590, 3080411, 2047249072, 2047146307, 2047243366, 1500524421, 150134966",https://www.semanticscholar.org/paper/00249b0afa216c67eb8913821c332b4e77d4fa4d,"Computer Science, Engineering",47992893,,,
201800249b0afa216c67eb8913821c332b4e77d4fa4d,201810.1109/ITC44778.2020.9325269,2018 Automated Socket Anomaly Detection through Deep Learning,,International Test Conference,conference,3a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2020 IEEE International Test Conference (ITC),1-5,Unknown,20183a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2018,2020-11-01,"Nidhi Agrawal, Min-Jian Yang, Constantinos Xanthopoulos, Vijayakumar Thangamariappan, Joe Xiao, Chee-Wah Ho, Keith Schaub, Ira Leventhal","47992893, 2324061590, 3080411, 2047249072, 2047146307, 2047243366, 1500524421, 150134966",https://www.semanticscholar.org/paper/00249b0afa216c67eb8913821c332b4e77d4fa4d,"Computer Science, Engineering",47992893,,,
201700249b0afa216c67eb8913821c332b4e77d4fa4d,201710.1109/ITC44778.2020.9325269,2017 Automated Socket Anomaly Detection through Deep Learning,,International Test Conference,conference,3a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2020 IEEE International Test Conference (ITC),1-5,Unknown,20173a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2017,2020-11-01,"Nidhi Agrawal, Min-Jian Yang, Constantinos Xanthopoulos, Vijayakumar Thangamariappan, Joe Xiao, Chee-Wah Ho, Keith Schaub, Ira Leventhal","47992893, 2324061590, 3080411, 2047249072, 2047146307, 2047243366, 1500524421, 150134966",https://www.semanticscholar.org/paper/00249b0afa216c67eb8913821c332b4e77d4fa4d,"Computer Science, Engineering",47992893,,,
201600249b0afa216c67eb8913821c332b4e77d4fa4d,201610.1109/ITC44778.2020.9325269,2016 Automated Socket Anomaly Detection through Deep Learning,,International Test Conference,conference,3a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2020 IEEE International Test Conference (ITC),1-5,Unknown,20163a9e0ec4-25fc-4a07-8b5c-b1500b7babaa,2016,2020-11-01,"Nidhi Agrawal, Min-Jian Yang, Constantinos Xanthopoulos, Vijayakumar Thangamariappan, Joe Xiao, Chee-Wah Ho, Keith Schaub, Ira Leventhal","47992893, 2324061590, 3080411, 2047249072, 2047146307, 2047243366, 1500524421, 150134966",https://www.semanticscholar.org/paper/00249b0afa216c67eb8913821c332b4e77d4fa4d,"Computer Science, Engineering",47992893,,,
202300253ee400f51b55dc52b8829b174fe6270f45d9,202310.1109/SMC54092.2024.10832089,2023 Multi-agent Reinforcement Learning-Based UAV Swarm Confrontation: Integrating QMIX Algorithm with Artificial Potential Field Method,,"IEEE International Conference on Systems, Man and Cybernetics",conference,e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,"2024 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",161-166,Unknown,2023e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,2023,2024-10-06,"Chao Zhang, Zhangyan Wu, Zhaoxin Li, Hao Xu, Zhihao Xue, Rongrong Qian","2292301726, 2333053848, 2341453535, 2341400213, 2342092970, 2242968744",https://www.semanticscholar.org/paper/00253ee400f51b55dc52b8829b174fe6270f45d9,"Computer Science, Engineering",2292301726,,,
202200253ee400f51b55dc52b8829b174fe6270f45d9,202210.1109/SMC54092.2024.10832089,2022 Multi-agent Reinforcement Learning-Based UAV Swarm Confrontation: Integrating QMIX Algorithm with Artificial Potential Field Method,,"IEEE International Conference on Systems, Man and Cybernetics",conference,e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,"2024 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",161-166,Unknown,2022e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,2022,2024-10-06,"Chao Zhang, Zhangyan Wu, Zhaoxin Li, Hao Xu, Zhihao Xue, Rongrong Qian","2292301726, 2333053848, 2341453535, 2341400213, 2342092970, 2242968744",https://www.semanticscholar.org/paper/00253ee400f51b55dc52b8829b174fe6270f45d9,"Computer Science, Engineering",2292301726,,,
202100253ee400f51b55dc52b8829b174fe6270f45d9,202110.1109/SMC54092.2024.10832089,2021 Multi-agent Reinforcement Learning-Based UAV Swarm Confrontation: Integrating QMIX Algorithm with Artificial Potential Field Method,,"IEEE International Conference on Systems, Man and Cybernetics",conference,e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,"2024 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",161-166,Unknown,2021e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,2021,2024-10-06,"Chao Zhang, Zhangyan Wu, Zhaoxin Li, Hao Xu, Zhihao Xue, Rongrong Qian","2292301726, 2333053848, 2341453535, 2341400213, 2342092970, 2242968744",https://www.semanticscholar.org/paper/00253ee400f51b55dc52b8829b174fe6270f45d9,"Computer Science, Engineering",2292301726,,,
202000253ee400f51b55dc52b8829b174fe6270f45d9,202010.1109/SMC54092.2024.10832089,2020 Multi-agent Reinforcement Learning-Based UAV Swarm Confrontation: Integrating QMIX Algorithm with Artificial Potential Field Method,,"IEEE International Conference on Systems, Man and Cybernetics",conference,e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,"2024 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",161-166,Unknown,2020e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,2020,2024-10-06,"Chao Zhang, Zhangyan Wu, Zhaoxin Li, Hao Xu, Zhihao Xue, Rongrong Qian","2292301726, 2333053848, 2341453535, 2341400213, 2342092970, 2242968744",https://www.semanticscholar.org/paper/00253ee400f51b55dc52b8829b174fe6270f45d9,"Computer Science, Engineering",2292301726,,,
2023002711a4a053f19f6373be996472e4de980f0047,202310.1109/SoutheastCon52093.2024.10500081,2023 5G and Beyond: On the Significance of Wireless Channel Estimation,,SoutheastCon,conference,8acaada7-7c03-41b4-bcef-65926e7ee9fb,SoutheastCon 2024,28-33,Unknown,20238acaada7-7c03-41b4-bcef-65926e7ee9fb,2023,2024-03-15,"Jasneet Kaur, M. A. Khan","2298073764, 2298724424",https://www.semanticscholar.org/paper/002711a4a053f19f6373be996472e4de980f0047,"Computer Science, Engineering",2298073764,,,
2022002711a4a053f19f6373be996472e4de980f0047,202210.1109/SoutheastCon52093.2024.10500081,2022 5G and Beyond: On the Significance of Wireless Channel Estimation,,SoutheastCon,conference,8acaada7-7c03-41b4-bcef-65926e7ee9fb,SoutheastCon 2024,28-33,Unknown,20228acaada7-7c03-41b4-bcef-65926e7ee9fb,2022,2024-03-15,"Jasneet Kaur, M. A. Khan","2298073764, 2298724424",https://www.semanticscholar.org/paper/002711a4a053f19f6373be996472e4de980f0047,"Computer Science, Engineering",2298073764,,,
2021002711a4a053f19f6373be996472e4de980f0047,202110.1109/SoutheastCon52093.2024.10500081,2021 5G and Beyond: On the Significance of Wireless Channel Estimation,,SoutheastCon,conference,8acaada7-7c03-41b4-bcef-65926e7ee9fb,SoutheastCon 2024,28-33,Unknown,20218acaada7-7c03-41b4-bcef-65926e7ee9fb,2021,2024-03-15,"Jasneet Kaur, M. A. Khan","2298073764, 2298724424",https://www.semanticscholar.org/paper/002711a4a053f19f6373be996472e4de980f0047,"Computer Science, Engineering",2298073764,,,
2020002711a4a053f19f6373be996472e4de980f0047,202010.1109/SoutheastCon52093.2024.10500081,2020 5G and Beyond: On the Significance of Wireless Channel Estimation,,SoutheastCon,conference,8acaada7-7c03-41b4-bcef-65926e7ee9fb,SoutheastCon 2024,28-33,Unknown,20208acaada7-7c03-41b4-bcef-65926e7ee9fb,2020,2024-03-15,"Jasneet Kaur, M. A. Khan","2298073764, 2298724424",https://www.semanticscholar.org/paper/002711a4a053f19f6373be996472e4de980f0047,"Computer Science, Engineering",2298073764,,,
20040027178aa940b2913dd85a0e0a6a5b6e5f44a087,200410.1109/CVPR.2005.371,2004 Visual concepts for news story tracking: analyzing and exploiting the NIST TRESVID video annotation experiment,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'05),1174-1181 vol. 1,1,2004768b87bb-8a18-4d9c-a161-4d483c776bcf,2004,2005-06-20,"J. Kender, M. Naphade","1719062, 1780080",https://www.semanticscholar.org/paper/0027178aa940b2913dd85a0e0a6a5b6e5f44a087,Computer Science,1719062,,,
20030027178aa940b2913dd85a0e0a6a5b6e5f44a087,200310.1109/CVPR.2005.371,2003 Visual concepts for news story tracking: analyzing and exploiting the NIST TRESVID video annotation experiment,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'05),1174-1181 vol. 1,1,2003768b87bb-8a18-4d9c-a161-4d483c776bcf,2003,2005-06-20,"J. Kender, M. Naphade","1719062, 1780080",https://www.semanticscholar.org/paper/0027178aa940b2913dd85a0e0a6a5b6e5f44a087,Computer Science,1719062,,,
20020027178aa940b2913dd85a0e0a6a5b6e5f44a087,200210.1109/CVPR.2005.371,2002 Visual concepts for news story tracking: analyzing and exploiting the NIST TRESVID video annotation experiment,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'05),1174-1181 vol. 1,1,2002768b87bb-8a18-4d9c-a161-4d483c776bcf,2002,2005-06-20,"J. Kender, M. Naphade","1719062, 1780080",https://www.semanticscholar.org/paper/0027178aa940b2913dd85a0e0a6a5b6e5f44a087,Computer Science,1719062,,,
20010027178aa940b2913dd85a0e0a6a5b6e5f44a087,200110.1109/CVPR.2005.371,2001 Visual concepts for news story tracking: analyzing and exploiting the NIST TRESVID video annotation experiment,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'05),1174-1181 vol. 1,1,2001768b87bb-8a18-4d9c-a161-4d483c776bcf,2001,2005-06-20,"J. Kender, M. Naphade","1719062, 1780080",https://www.semanticscholar.org/paper/0027178aa940b2913dd85a0e0a6a5b6e5f44a087,Computer Science,1719062,,,
202300278c4395ed2f884a5e5cd53e9ccd06db80f626,202310.23919/INDIACom61295.2024.10499119,2023 Detecting Cross-Site Scripting Attack using Machine Learning Algorithms,,International Conference on Computing for Sustainable Global Development,conference,6336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2024 11th International Conference on Computing for Sustainable Global Development (INDIACom),991-995,Unknown,20236336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2023,2024-02-28,"S. Karthika, G. Padmavathi, A. Roshni, S. Varshini","2297389947, 2257976452, 2164146401, 2297390582",https://www.semanticscholar.org/paper/00278c4395ed2f884a5e5cd53e9ccd06db80f626,Computer Science,2297389947,,,
202200278c4395ed2f884a5e5cd53e9ccd06db80f626,202210.23919/INDIACom61295.2024.10499119,2022 Detecting Cross-Site Scripting Attack using Machine Learning Algorithms,,International Conference on Computing for Sustainable Global Development,conference,6336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2024 11th International Conference on Computing for Sustainable Global Development (INDIACom),991-995,Unknown,20226336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2022,2024-02-28,"S. Karthika, G. Padmavathi, A. Roshni, S. Varshini","2297389947, 2257976452, 2164146401, 2297390582",https://www.semanticscholar.org/paper/00278c4395ed2f884a5e5cd53e9ccd06db80f626,Computer Science,2297389947,,,
202100278c4395ed2f884a5e5cd53e9ccd06db80f626,202110.23919/INDIACom61295.2024.10499119,2021 Detecting Cross-Site Scripting Attack using Machine Learning Algorithms,,International Conference on Computing for Sustainable Global Development,conference,6336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2024 11th International Conference on Computing for Sustainable Global Development (INDIACom),991-995,Unknown,20216336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2021,2024-02-28,"S. Karthika, G. Padmavathi, A. Roshni, S. Varshini","2297389947, 2257976452, 2164146401, 2297390582",https://www.semanticscholar.org/paper/00278c4395ed2f884a5e5cd53e9ccd06db80f626,Computer Science,2297389947,,,
202000278c4395ed2f884a5e5cd53e9ccd06db80f626,202010.23919/INDIACom61295.2024.10499119,2020 Detecting Cross-Site Scripting Attack using Machine Learning Algorithms,,International Conference on Computing for Sustainable Global Development,conference,6336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2024 11th International Conference on Computing for Sustainable Global Development (INDIACom),991-995,Unknown,20206336131c-2f71-4f61-bc3b-1bf31ec9fa3d,2020,2024-02-28,"S. Karthika, G. Padmavathi, A. Roshni, S. Varshini","2297389947, 2257976452, 2164146401, 2297390582",https://www.semanticscholar.org/paper/00278c4395ed2f884a5e5cd53e9ccd06db80f626,Computer Science,2297389947,,,
20220027b91df1226beb0bee907f1785d5171fff11e0,202210.1109/ISSC59246.2023.10162037,2022 Evaluation of Cuff-less Blood Pressure Monitoring Models over Multiple Data Sets,,Irish Signals and Systems Conference,conference,a04aa735-dc34-4b29-a70b-2cc395c25173,2023 34th Irish Signals and Systems Conference (ISSC),1-8,Unknown,2022a04aa735-dc34-4b29-a70b-2cc395c25173,2022,2023-06-13,"Jim Barnes, Colum Crowe, B. O’flynn, Salvatore Tedesco","2221070896, 46220282, 1381711341, 118250285",https://www.semanticscholar.org/paper/0027b91df1226beb0bee907f1785d5171fff11e0,"Computer Science, Medicine",2221070896,,,
20210027b91df1226beb0bee907f1785d5171fff11e0,202110.1109/ISSC59246.2023.10162037,2021 Evaluation of Cuff-less Blood Pressure Monitoring Models over Multiple Data Sets,,Irish Signals and Systems Conference,conference,a04aa735-dc34-4b29-a70b-2cc395c25173,2023 34th Irish Signals and Systems Conference (ISSC),1-8,Unknown,2021a04aa735-dc34-4b29-a70b-2cc395c25173,2021,2023-06-13,"Jim Barnes, Colum Crowe, B. O’flynn, Salvatore Tedesco","2221070896, 46220282, 1381711341, 118250285",https://www.semanticscholar.org/paper/0027b91df1226beb0bee907f1785d5171fff11e0,"Computer Science, Medicine",2221070896,,,
20200027b91df1226beb0bee907f1785d5171fff11e0,202010.1109/ISSC59246.2023.10162037,2020 Evaluation of Cuff-less Blood Pressure Monitoring Models over Multiple Data Sets,,Irish Signals and Systems Conference,conference,a04aa735-dc34-4b29-a70b-2cc395c25173,2023 34th Irish Signals and Systems Conference (ISSC),1-8,Unknown,2020a04aa735-dc34-4b29-a70b-2cc395c25173,2020,2023-06-13,"Jim Barnes, Colum Crowe, B. O’flynn, Salvatore Tedesco","2221070896, 46220282, 1381711341, 118250285",https://www.semanticscholar.org/paper/0027b91df1226beb0bee907f1785d5171fff11e0,"Computer Science, Medicine",2221070896,,,
20190027b91df1226beb0bee907f1785d5171fff11e0,201910.1109/ISSC59246.2023.10162037,2019 Evaluation of Cuff-less Blood Pressure Monitoring Models over Multiple Data Sets,,Irish Signals and Systems Conference,conference,a04aa735-dc34-4b29-a70b-2cc395c25173,2023 34th Irish Signals and Systems Conference (ISSC),1-8,Unknown,2019a04aa735-dc34-4b29-a70b-2cc395c25173,2019,2023-06-13,"Jim Barnes, Colum Crowe, B. O’flynn, Salvatore Tedesco","2221070896, 46220282, 1381711341, 118250285",https://www.semanticscholar.org/paper/0027b91df1226beb0bee907f1785d5171fff11e0,"Computer Science, Medicine",2221070896,,,
202200283acbdad795cdfcc130a61af1c0abc0642c2f,202210.1109/ICCCNT56998.2023.10308393,2022 Machine learning-based text to speech conversion for native languages,,International Conference on Computing Communication and Networking Technologies,conference,47c47088-7640-441b-85ba-375fe8f5c3a4,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),1-5,Unknown,202247c47088-7640-441b-85ba-375fe8f5c3a4,2022,2023-07-06,"Rajashri Chitti, Shilpa Paygude, Kishor Bapat","2268075536, 2678686, 2268075264",https://www.semanticscholar.org/paper/00283acbdad795cdfcc130a61af1c0abc0642c2f,"Computer Science, Linguistics",2268075536,,,
202100283acbdad795cdfcc130a61af1c0abc0642c2f,202110.1109/ICCCNT56998.2023.10308393,2021 Machine learning-based text to speech conversion for native languages,,International Conference on Computing Communication and Networking Technologies,conference,47c47088-7640-441b-85ba-375fe8f5c3a4,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),1-5,Unknown,202147c47088-7640-441b-85ba-375fe8f5c3a4,2021,2023-07-06,"Rajashri Chitti, Shilpa Paygude, Kishor Bapat","2268075536, 2678686, 2268075264",https://www.semanticscholar.org/paper/00283acbdad795cdfcc130a61af1c0abc0642c2f,"Computer Science, Linguistics",2268075536,,,
202000283acbdad795cdfcc130a61af1c0abc0642c2f,202010.1109/ICCCNT56998.2023.10308393,2020 Machine learning-based text to speech conversion for native languages,,International Conference on Computing Communication and Networking Technologies,conference,47c47088-7640-441b-85ba-375fe8f5c3a4,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),1-5,Unknown,202047c47088-7640-441b-85ba-375fe8f5c3a4,2020,2023-07-06,"Rajashri Chitti, Shilpa Paygude, Kishor Bapat","2268075536, 2678686, 2268075264",https://www.semanticscholar.org/paper/00283acbdad795cdfcc130a61af1c0abc0642c2f,"Computer Science, Linguistics",2268075536,,,
201900283acbdad795cdfcc130a61af1c0abc0642c2f,201910.1109/ICCCNT56998.2023.10308393,2019 Machine learning-based text to speech conversion for native languages,,International Conference on Computing Communication and Networking Technologies,conference,47c47088-7640-441b-85ba-375fe8f5c3a4,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),1-5,Unknown,201947c47088-7640-441b-85ba-375fe8f5c3a4,2019,2023-07-06,"Rajashri Chitti, Shilpa Paygude, Kishor Bapat","2268075536, 2678686, 2268075264",https://www.semanticscholar.org/paper/00283acbdad795cdfcc130a61af1c0abc0642c2f,"Computer Science, Linguistics",2268075536,,,
202100293c74ecdedb9afa1a52a8c911eae7a418fd5d,202110.1109/SmartGridComm52983.2022.9961010,2021 Assessment of Cyber-Physical Intrusion Detection and Classification for Industrial Control Systems,,IEEE International Conference on Smart Grid Communications,conference,90d92c76-e905-4148-bc80-dc969d2eb683,"2022 IEEE International Conference on Communications, Control, and Computing Technologies for Smart Grids (SmartGridComm)",432-438,Unknown,202190d92c76-e905-4148-bc80-dc969d2eb683,2021,2022-02-18,"Nils Müller, C. Ziras, K. Heussen","2142394449, 49875067, 1914208",https://www.semanticscholar.org/paper/00293c74ecdedb9afa1a52a8c911eae7a418fd5d,"Computer Science, Engineering",2142394449,,,
